,data_compra,sku,produto,fornecedor,custo_bruto,comissoes_mktplace,frete,preco_venda,lucro_venda,dias_estoque,data_venda,marketplace_venda,cliente,localizacao
853,2021-04-05,20206,GALINHA PINTADINHA - PIANO XILOFONE,YESTOYS,64.69,10.23,0.0,79.9,4.47,173,2021-09-25,MAGALU,269e98fc8ea9a6a39c1c,"CANOAS, RS"
854,2021-04-05,20206,GALINHA PINTADINHA - PIANO XILOFONE,YESTOYS,64.69,10.22,0.0,79.9,4.48,182,2021-10-04,MAGALU,27eded126596cd0f3c17,SAO JERONIMO RS
855,2021-04-05,80-076620,VTECH - ANDADOR TREM ALFABETO,YESTOYS,375.29,90.73,33.95,549.9,50.73,95,2021-07-09,MAGALU,c23fd1d360f0cf4974b5,"Ibaté, São Paulo"
856,2021-04-05,80-076620,VTECH - ANDADOR TREM ALFABETO,YESTOYS,375.29,90.73,40.74,549.9,43.94,204,2021-10-26,ML MHL TOOLS,d12f64b493f92fb7ea19,"Salvador, Bahia"
857,2020-07-22,1094,JOGO DE ARGOLAS CRUZ - MDF - 1,CARLU,18.91,2.55,0.0,14.9,-8.05,594,2022-03-08,ML MHL TOOLS,4684a9eb2d2c6fabb830,"Cascavel, Paraná"
858,2021-04-05,80-135420,VTECH - SUPER CUBO DE DESCOBERTAS,YESTOYS,375.29,59.98,0.0,499.9,68.77,66,2021-06-10,SHOPEE,d8232f8699e02edc490f,BELO HORIZONTE MG
859,2021-04-05,80-135420,VTECH - SUPER CUBO DE DESCOBERTAS,YESTOYS,375.29,117.78,59.99,619.9,62.96,78,2021-06-22,MAGALU,d8bbd140bebd96f1d425,Belo Horizonte - MG
860,2021-04-05,80135420,VTECH - SUPER CUBO DE DESCOBERTAS,YESTOYS,375.29,63.99,0.0,499.9,64.76,169,2021-09-21,OLIST,339cf5a013ead3370b61,"SAO LUIZ GONZAGA, RS"
861,2021-04-05,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,128.15,33.98,17.95,199.9,17.92,8,2021-04-13,MAGALU,a13a9d1e7d3bc0b2ed2e,"Joinville, Santa Catarina"
862,2021-04-05,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,128.15,41.78,20.39,219.9,27.71,17,2021-04-22,ML MHL CARE,a7cc35107d28689652b6,Presidente Prudente - SP
863,2021-04-05,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,128.15,33.98,17.95,199.9,17.92,24,2021-04-29,OLIST,16001ab95ed6a8ac8690,"Novo Horizonte, Bahia"
864,2021-04-05,19921,BARBEADOR PHILIPS S3122/51 AQUATOUCH 51),FUJIOKA,362.51,79.88,0.0,469.9,32.37,72,2021-06-16,ML MHL CARE,1d2de4e791eb5b307cbf,"MARINGA, PR"
865,2021-04-05,19921,BARBEADOR PHILIPS S3122/51 AQUATOUCH 51),FUJIOKA,362.51,61.42,0.0,479.9,60.16,108,2021-07-22,MAGALU,bb8c2354b41220dbf509,MARINGA PR
866,2021-04-05,19969,ESCOVA SECADOR MONDIAL ES-07 127V RED,FUJIOKA,150.56,39.08,17.95,229.9,22.01,8,2021-04-13,MAGALU,6fbec4195a72079394d8,"Santa Rita do Itueto, Minas Gerais"
867,2020-08-26,1105,MATERIAL DOURADO 611 PC - 1105,CARLU,47.84,14.84,28.14,89.91,-9.9,513,2022-01-21,ML MHL CARE,53bc84b011c9482fa072,"Belo Horizonte, Minas Gerais"
868,2020-08-28,19657,SECADOR MONDIAL SC-32 220V 2000W,FUJIOKA,100.21,19.19,0.0,149.9,15.51,502,2022-01-12,ML MHL TOOLS,a47d246966dd5e901942,UNIAO DA VITORIA PR
869,2021-04-05,19970,ESCOVA SECADOR MONDIAL ES-07 220V RED,FUJIOKA,146.8,36.78,0.0,229.9,45.64,9,2021-04-14,MAGALU,aefc94866cf9e6f2c077,"TERESINA, PI"
870,2021-04-05,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,150.05,24.18,0.0,219.9,45.99,42,2021-05-17,MAGALU,d65168a32674ef7a992d,TELEMACO BORBA PR
871,2021-04-05,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,150.05,21.98,0.0,199.9,28.16,56,2021-05-31,OLIST,47a329eaa03b589c6fb3,JANAUBA MG
872,2021-04-05,19818,APARADOR PHILIPS MG3721/77 7 EM 1,FUJIOKA,150.05,21.98,0.0,199.9,28.16,84,2021-06-28,MAGALU,f326c77843e2fb7c6219,ARROIO TRINTA SC
873,2021-04-05,1367,ALF SILÁBICO 350 PC - 1367,CARLU,55.27,13.48,0.0,89.9,18.83,36,2021-05-11,MAGALU,9fac9bfc413bfdf8bae9,"GUARULHOS, SP"
874,2021-04-05,1367,ALF SILÁBICO 350 PC - 1367,CARLU,55.27,18.13,18.45,109.9,15.49,42,2021-05-17,MAGALU,e213063f0fb33d2af99b,"Niterói, Rio de Janeiro"
875,2021-04-05,1367,ALF SILÁBICO 350 PC - 1367,CARLU,55.27,4.0,0.0,79.9,19.18,51,2021-05-26,ML MHL TOOLS,dce51f0a715b4d23f56d,"Paracatu, Minas Gerais"
876,2021-04-05,1367,ALF SILÁBICO 350 PC - 1367,CARLU,55.27,18.13,18.45,109.9,15.49,71,2021-06-15,SHOPEE,80d047655b559da4a02b,"Carapicuíba, São Paulo"
877,2021-04-05,3018,ALF SILÁBICO 150 PC - 3018,CARLU,20.65,4.38,0.0,39.9,13.45,81,2021-06-25,ML MHL TOOLS,f59ca2b6be638e6ea7dd,SAO JOSE SC
878,2020-08-28,19657,SECADOR MONDIAL SC-32 220V 2000W,FUJIOKA,100.21,15.95,18.45,132.9,-15.0,537,2022-02-16,MAGALU,fd3b3cbf5a45361c24f6,"Nova Friburgo, Rio de Janeiro"
879,2020-08-28,19735,SECADOR MONDIAL SC-32 110V 2000W,FUJIOKA,93.85,14.4,18.45,120.0,-18.7,535,2022-02-14,ML MHL TOOLS,9c231127c988e97fdaa5,"Castelo, Espírito Santo"
880,2021-04-05,1120,ALF SILÁBICO 150 PC - 1120,CARLU,30.0,13.98,0.0,69.9,22.82,77,2021-06-21,ML MHL TOOLS,480f0af318a4757106d9,Teixeira de Freitas - BA
881,2021-04-05,1120,ALF SILÁBICO 150 PC - 1120,CARLU,30.0,14.22,0.0,59.9,13.45,77,2021-06-21,OLIST,480f0af318a4757106d9,Teixeira de Freitas - BA
882,2021-02-11,19550,MAQ.DE CORTE WAHL MAGIC CLIP 110V,FUJIOKA,506.53,73.68,18.95,614.0,-46.56,368,2022-02-14,OLIST,d67543dd0bee06f13c29,"Tapiraí, Minas Gerais"
883,2021-02-11,19642,MAQ.DE CORTE WAHL QUICK CUT 220V,FUJIOKA,156.36,26.52,17.95,156.0,-60.43,370,2022-02-16,ML MHL TOOLS,deb6ab246f9e38f77946,Toledo / PR
884,2021-02-11,19643,MAQ.DE CORTE WAHL QUICK CUT 110V,FUJIOKA,157.71,20.04,18.45,167.0,-45.9,370,2022-02-16,ENTREGUE EM MÃOS,802437f97b6e32b58338,"Salinas da Margarida, Bahia"
885,2021-02-11,19643,MAQ.DE CORTE WAHL QUICK CUT 110V,FUJIOKA,157.71,20.04,18.45,167.0,-45.9,370,2022-02-16,ML MHL TOOLS,c626ca4629bb25456ec2,"Paranaguá, Paraná"
886,2021-04-05,79,TAPETE ALFANUMÉRICO - 79,CARLU,95.67,17.91,0.0,139.9,25.59,173,2021-09-25,ML MHL TOOLS,b049e2df74c16590209e,"MARICA, RJ"
887,2021-02-11,19860,KIT WAHL COMBO CUT MA /TRIMMER 220V,FUJIOKA,131.84,25.48,18.45,149.9,-40.86,375,2022-02-21,MAGALU,25f94cbb7288bc4ef65a,"Itapetininga, São Paulo"
888,2021-04-05,1204,ALF MOV DEGRAU - MDF - 130 PC,CARLU,77.06,13.18,0.0,119.9,28.54,49,2021-05-24,ML MHL TOOLS,3097e3282b6a0e0274da,PARANAVAI PR
889,2021-04-05,1204,ALF MOV DEGRAU - MDF - 130 PC,CARLU,77.06,13.18,0.0,119.9,28.54,50,2021-05-25,MAGALU,bb1001123fe97ba1f2e0,BELO HORIZONTE MG
890,2021-04-05,1204,ALF MOV DEGRAU - MDF - 130 PC,CARLU,77.06,13.18,0.0,119.9,28.54,51,2021-05-26,MAGALU,4d957db0fd1b07e798cc,SAO PAULO SP
891,2021-04-05,1204,ALF MOV DEGRAU - MDF - 130 PC,CARLU,77.06,14.38,0.0,119.9,27.34,60,2021-06-04,MAGALU,4822a0ea1ed38d6668b4,CONTAGEM MG
892,2021-04-05,1204,ALF MOV DEGRAU - MDF - 130 PC,CARLU,77.06,15.34,0.0,119.9,26.38,88,2021-07-02,MAGALU,ae9bd154b6f5ed91f5da,MARAVILHA SC
893,2021-04-05,1204,ALF MOV DEGRAU - MDF - 130 PC,CARLU,77.06,15.35,0.0,119.9,26.37,149,2021-09-01,MAGALU,5b02d95b398e0e3bcdac,"DUQUE DE CAXIAS, RJ"
894,2021-04-05,1204,ALF MOV DEGRAU - MDF - 130 PC,CARLU,77.06,19.18,0.0,119.9,22.54,203,2021-10-25,MAGALU,ae28e6771fd61142aefb,"CASCAVEL, PR"
895,2021-02-11,19860,KIT WAHL COMBO CUT MA /TRIMMER 220V,FUJIOKA,131.84,25.48,18.45,149.9,-40.86,375,2022-02-21,MAGALU,59d9b3119cb84856927d,"Porto Alegre, Rio Grande do Sul"
896,2021-02-11,19861,KIT WAHL COMBO CUT MAQ/TRIMMER 110V,FUJIOKA,133.93,25.48,18.45,149.9,-42.95,371,2022-02-17,ML MHL TOOLS,b1c02ab124f6698a18cf,"Nova Iguaçu, Rio de Janeiro"
897,2021-02-11,19861,KIT WAHL COMBO CUT MAQ/TRIMMER 110V,FUJIOKA,133.93,20.38,18.45,119.9,-64.85,378,2022-02-24,ML MHL TOOLS,867b2a1115050f97f4b3,"Maricá, Rio de Janeiro"
898,2021-04-05,1030,DOMINO ALFABETIZACAO - MDF - 2,CARLU,11.17,3.76,0.0,20.9,5.26,207,2021-10-29,ML MHL TOOLS,f266c6546e03e51ba9b1,"São Caetano do Sul, São Paulo"
899,2021-04-12,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,128.95,16.99,0.0,169.9,24.35,23,2021-05-05,SHOPEE,ea1abc0c744f39f825c2,MAURILANDIA GO
900,2021-04-12,19909,ESCOVA SECADOR MONDIAL ES-05 220V BLACK,FUJIOKA,156.1,49.38,18.59,259.9,34.08,21,2021-05-03,MAGALU,7548aedd6a877fb51c73,ão Paulo - SP
901,2021-04-12,19909,ESCOVA SECADOR MONDIAL ES-05 220V BLACK,FUJIOKA,156.1,24.18,9.9,219.9,30.64,35,2021-05-17,OLIST,5720594d5511a2ac7965,PINTO BANDEIRA RS
902,2021-04-12,19908,ESCOVA SECADOR MONDIAL ES-05 127V BLACK,FUJIOKA,156.1,42.48,17.95,249.9,32.29,38,2021-05-20,MAGALU,6052ec84c280e33850e4,"Campinas, São Paulo"
903,2021-04-12,19908,ESCOVA SECADOR MONDIAL ES-05 127V BLACK,FUJIOKA,156.1,24.18,0.0,219.9,40.54,66,2021-06-17,ML MHL TOOLS,052de3f36e58e976190e,BELO HORIZONTE MG
904,2021-04-12,19969,ESCOVA SECADOR MONDIAL ES-07 127V RED,FUJIOKA,151.5,36.98,0.0,229.9,41.21,7,2021-04-19,MAGALU,f4a2ed263c26bd80e4c0,BANDEIRANTES PR
905,2021-04-12,19970,ESCOVA SECADOR MONDIAL ES-07 220V RED,FUJIOKA,147.71,36.78,0.0,229.9,44.82,7,2021-04-19,MAGALU,94391a26d996d8229aa3,BRASILIA DF
906,2021-04-12,19970,ESCOVA SECADOR MONDIAL ES-07 220V RED,FUJIOKA,147.71,36.78,0.0,229.9,44.82,7,2021-04-19,MAGALU,dfbd4a5699450cab36d6,MOGI DAS CRUZES sp
907,2021-04-12,19970,ESCOVA SECADOR MONDIAL ES-07 220V RED,FUJIOKA,147.71,21.99,0.0,199.9,30.26,28,2021-05-10,MAGALU,3b5d644663745efcc03c,FORQUILHA CE
908,2021-04-12,19970,ESCOVA SECADOR MONDIAL ES-07 220V RED,FUJIOKA,147.71,21.98,9.9,199.9,20.37,35,2021-05-17,MAGALU,c0020c720e19615a7cfc,MURIAE MG
909,2021-04-12,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,110.92,37.38,0.0,189.9,38.72,10,2021-04-22,MAGALU,1faab3ac482546e11695,"DIADEMA, SP"
910,2021-04-12,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,110.92,30.38,0.0,189.9,45.71,15,2021-04-27,MAGALU,cb52e5703aec7cdf067a,"SAO JOAQUIM, SC"
911,2021-04-12,19487,ESCOVA ROT.GAMA 3000 110V,FUJIOKA,281.04,73.08,17.95,429.9,57.22,49,2021-05-31,MAGALU,5434bc72e08970239b71,"Registro, São Paulo"
912,2021-04-12,19487,ESCOVA ROT.GAMA 3000 110V,FUJIOKA,281.04,42.89,9.9,389.9,58.13,31,2021-05-13,ML MHL TOOLS,5505c987f19445e62933,BELO HORIZONTE MG
913,2021-04-12,1971,BONECA MINNIE,NOVABRINK,116.55,39.38,20.99,209.9,30.61,10,2021-04-22,MAGALU,4b3634dbdbe58264acc1,Porto Alegre - RS
914,2021-04-12,1971,BONECA MINNIE,NOVABRINK,116.55,39.88,20.99,209.9,30.11,21,2021-05-03,OLIST,a19af15cf5c0efe82dac,Salto - SP
915,2021-04-12,1971,BONECA MINNIE,NOVABRINK,116.55,39.88,20.99,209.9,30.11,21,2021-05-03,OLIST,a19af15cf5c0efe82dac,Salto - SP
916,2021-04-12,1971,BONECA MINNIE,NOVABRINK,116.55,20.38,0.0,169.9,32.12,65,2021-06-16,OLIST,2c2d0d5296d3e4fb4ce4,"CURITIBA, PR"
917,2021-04-12,1971,BONECA MINNIE,NOVABRINK,116.55,21.74,0.0,169.9,30.76,94,2021-07-15,MAGALU,3167a90220ac8164b09b,BAYEUX PB
918,2021-04-12,1971,BONECA MINNIE,NOVABRINK,116.55,31.98,17.95,199.9,30.36,56,2021-06-07,MAGALU,fcff3179188fb1046bf3,"Amambai, MS"
919,2021-02-17,1936,PP - CONECTANDO FORMAS - 1.000,CARLU,158.39,18.13,23.45,109.9,-101.06,370,2022-02-22,MAGALU,4cbbb4977e4b336561bb,"Mogi das Cruzes, São Paulo"
920,2021-02-17,1936,PP - CONECTANDO FORMAS - 1.000,CARLU,158.39,18.13,23.45,109.9,-101.06,371,2022-02-23,ML MHL TOOLS,0e0d37f810e2ec4e459b,"Cotia, São Paulo"
921,2021-02-17,1105,MATERIAL DOURADO 611 PC - 1105,CARLU,53.97,14.84,28.14,89.91,-16.03,341,2022-01-24,ML MHL TOOLS,786c08158526078ec96d,"Osasco, São Paulo"
922,2021-02-17,1105,MATERIAL DOURADO 611 PC - 1105,CARLU,53.97,15.66,28.14,94.9,-12.36,343,2022-01-26,ML MHL TOOLS,763545ff74b936dd7735,"Osasco, São Paulo"
923,2021-02-11,DMR5548,PATINETE 2 EM 1 JOANINHA AZUL,DM TOYS,188.36,23.25,0.0,181.93,-47.87,375,2022-02-21,ML MHL TOOLS,eb6979527d259c000d10,SAO PAULO SP
924,2021-02-11,DMT5875,BARRACA INFANTIL TENDA ILUMINA,DM TOYS,174.48,45.88,17.95,269.9,4.6,291,2021-11-29,MAGALU,e6fb5099962cb41b3df1,"PALMAS, PR"
925,2021-04-12,1826,BONECO PATATÁ MUSICAL,NOVABRINK,116.55,22.79,0.0,189.9,48.24,77,2021-06-28,MAGALU,a37004734708c8ab5e1e,"Fortaleza, Ceará"
926,2021-04-12,1826,BONECO PATATÁ MUSICAL,NOVABRINK,116.55,21.74,0.0,169.9,30.76,98,2021-07-19,SHOPEE,972c2829f7af072756ad,SAO JOSE DOS CAMPOS SP
927,2021-04-12,1826,BONECO PATATÁ MUSICAL,NOVABRINK,116.55,39.88,26.39,209.9,24.71,164,2021-09-23,MAGALU,9536840543d49b7a57e6,Teresópolis - RJ
928,2021-04-12,1826,BONECO PATATÁ MUSICAL,NOVABRINK,116.55,33.98,18.45,199.9,10.93,203,2021-11-01,OLIST,3b3f36da1b08d7770491,"Ponte Serrada, SC"
929,2021-04-12,1825,BONECO PATATI MUSICAL,NOVABRINK,116.55,32.98,18.45,199.9,28.86,44,2021-05-26,ML MHL TOOLS,de4f69a9654d56fd432b,"Indaiatuba, São Paulo"
930,2021-04-12,1825,BONECO PATATI MUSICAL,NOVABRINK,116.55,21.75,0.0,169.9,30.75,129,2021-08-19,ML MHL TOOLS,a74070e4dd2eb609aa56,"VERA CRUZ, RS"
931,2021-04-12,1825,BONECO PATATI MUSICAL,NOVABRINK,116.55,39.88,20.99,209.9,30.11,156,2021-09-15,MAGALU,2d3f0766ca5c7f04144a,Arapiraca - AL
932,2021-04-12,1825,BONECO PATATI MUSICAL,NOVABRINK,116.55,21.75,0.0,169.9,30.75,178,2021-10-07,OLIST,9c911beae6424f2ddf99,"GRAMADO, RS"
933,2021-04-12,COMP0006,BONECO PATATÁ E BONECO PATATI MUSICAL,MAHALO,233.1,43.5,0.0,339.9,63.9,114,2021-08-04,MAGALU,b9156a917bbdcfe380da,MACEIO AL
934,2021-04-12,COMP0006,BONECO PATATÁ E BONECO PATATI MUSICAL,MAHALO,233.1,74.04,38.39,389.9,41.63,177,2021-10-06,MAGALU,28eb39f94eab3fabbbe8,Campos dos Goytacazes - RJ
935,2021-05-04,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,100.69,17.59,0.0,159.9,39.92,6,2021-05-10,OLIST,00d5f33ef02bf1f96484,MONTES CLAROS MG
936,2021-05-04,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,100.69,17.58,9.9,159.9,30.03,13,2021-05-17,MAGALU,098c9fe2a2d26ac6feb0,BELO HORIZONTE MG
937,2021-05-04,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,100.69,17.59,0.0,159.9,39.92,14,2021-05-18,MAGALU,13b276f64ddac71e6873,DIVINOPOLIS MG
938,2021-05-04,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,100.69,17.58,0.0,159.9,39.93,16,2021-05-20,MAGALU,757a8b81eb5bc30dc27a,TAPEJARA PR
939,2021-05-04,19696,APARADOR MONDIAL BG-03 10 EM 1 BIV 2,FUJIOKA,100.69,17.58,0.0,159.9,39.93,17,2021-05-21,MAGALU,df94bf56ab1d5ae645ea,PORTO ALEGRE RS
940,2021-05-05,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,127.04,41.78,20.39,219.9,28.7,5,2021-05-10,MAGALU,65542d2e883eb0da543c,Piritiba - BA
941,2021-05-05,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,127.04,41.78,20.39,219.9,28.7,14,2021-05-19,OLIST,6801ee3219646fc65f73,Passo Fundo - RS
942,2021-05-05,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,127.04,18.68,9.9,169.9,14.48,16,2021-05-21,OLIST,47dd6134624bc3e31390,RIO DE JANEIRO RJ
943,2021-05-05,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,127.04,33.98,17.95,199.9,18.92,19,2021-05-24,MAGALU,51caf8e6567770e457cb,"São Paulo, São Paulo"
944,2021-05-05,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,127.04,33.98,17.95,199.9,18.92,20,2021-05-25,ML MHL TOOLS,b2e6ed0efc1d882d7f78,"Itajubá, Minas Gerais"
945,2021-02-11,DMT5875,BARRACA INFANTIL TENDA ILUMINA,DM TOYS,174.48,29.43,0.0,229.9,3.0,287,2021-11-25,ML MHL TOOLS,300a7f211002bd9e28e6,RIBEIRAO PIRES SP
946,2021-02-11,DMT5875,BARRACA INFANTIL TENDA ILUMINA,DM TOYS,174.48,29.43,0.0,229.9,3.0,294,2021-12-02,MAGALU,56692af5ce66e60a3ba4,CAXIAS DO SUL RS
947,2021-04-05,20114,MUNDO BITA - TAPETE DE ATIVIDADES DO BEBE,YESTOYS,161.45,18.13,15.45,109.9,-96.12,317,2022-02-16,MAGALU,1ab11d8a7d4b7d561f95,"Guarulhos, São Paulo"
948,2021-04-05,20114,MUNDO BITA - TAPETE DE ATIVIDADES DO BEBE,YESTOYS,161.45,18.13,18.45,109.9,-99.12,319,2022-02-18,ML MHL TOOLS,d41abb55e2c1692fe41b,"São Gonçalo, Rio de Janeiro"
949,2021-04-05,20114,MUNDO BITA - TAPETE DE ATIVIDADES DO BEBE,YESTOYS,161.45,18.13,18.45,109.9,-99.12,322,2022-02-21,ML MHL TOOLS,2b388039bfc867cba0fe,"Salvador, Bahia"
950,2021-05-05,19970,ESCOVA SECADOR MONDIAL ES-07 220V RED,FUJIOKA,140.92,21.98,0.0,199.9,36.38,22,2021-05-27,ML MHL TOOLS,ac96809bf78b148b5e16,JAUPACI GO
951,2021-05-05,19970,ESCOVA SECADOR MONDIAL ES-07 220V RED,FUJIOKA,140.92,25.58,0.0,199.9,32.78,117,2021-08-30,MAGALU,5b2b89d924b5f7426b29,ALVORADA
952,2021-05-05,19970,ESCOVA SECADOR MONDIAL ES-07 220V RED,FUJIOKA,140.92,25.59,0.0,199.9,32.77,141,2021-09-23,MAGALU,0249b448456d7c2fdc4a,"CONDADO, PE"
953,2021-04-05,20204,GALINHA PINTADINHA - LOUSA MAGICA,YESTOYS,29.4,13.23,0.0,49.9,2.28,246,2021-12-07,MAGALU,646220214d38fb820644,"Valparaíso de Goiás, Goiás"
954,2021-04-05,20204,GALINHA PINTADINHA - LOUSA MAGICA,YESTOYS,29.4,13.23,0.0,49.9,2.28,252,2021-12-13,ML MHL TOOLS,3ce2e2fc35c40bfbea69,"Petrópolis, Rio de Janeiro"
955,2021-04-05,20204,GALINHA PINTADINHA - LOUSA MAGICA,YESTOYS,29.4,12.58,0.0,69.9,20.93,252,2021-12-13,ML MHL TOOLS,358cae0e7b90e09188c4,"Cássia, Minas Gerais"
956,2021-05-05,19968,APARADOR MONDIAL BG-05 11 EM 1 BIV,FUJIOKA,115.36,18.69,0.0,169.9,34.88,5,2021-05-10,SHOPEE,e4e95c4c63ca13ba6dde,IGUARACI PE
957,2021-05-05,19968,APARADOR MONDIAL BG-05 11 EM 1 BIV,FUJIOKA,115.36,18.68,0.0,169.9,34.89,19,2021-05-24,MAGALU,ded2587de160811c9dd9,PASSOS MG
958,2021-05-05,19968,APARADOR MONDIAL BG-05 11 EM 1 BIV,FUJIOKA,115.36,18.68,0.0,169.9,34.89,34,2021-06-08,MAGALU,1fd8842de683892a1c48,CURITIBA PR
959,2021-04-12,COMP0004,MESA COM JOGO FUTEBOL DE BOTÃO BRASILEIRÃO 4 JOGOS 6 TIMES,MAHALO,48.87,25.98,0.0,119.9,41.11,36,2021-05-18,MAGALU,460112afecd82db8dc96,Maceió - AL
960,2021-04-05,20204,GALINHA PINTADINHA - LOUSA MAGICA,YESTOYS,29.4,13.23,0.0,49.9,2.28,252,2021-12-13,OLIST,a05594b8299f228466d3,"São Paulo, São Paulo"
961,2021-04-05,20204,GALINHA PINTADINHA - LOUSA MAGICA,YESTOYS,29.4,12.58,0.0,69.9,20.93,252,2021-12-13,ML MHL TOOLS,02a5492da4fbc131ed7b,"Otacílio Costa, Santa Catarina"
962,2021-05-19,6047950720,ESMERILHADEIRA ANG. M9507B 220V MAKITA,OVD,276.77,43.18,0.0,359.9,43.59,8,2021-05-27,SHOPEE,c71e01bf440de21cfaad,TAUBATE SP
963,2021-05-19,6047950720,ESMERILHADEIRA ANG. M9507B 220V MAKITA,OVD,276.77,67.98,27.54,399.9,28.57,12,2021-05-31,MAGALU,fc706debe4b7f83043ac,"São Bernardo do Campo, São Paulo"
964,2021-05-19,6001065127,"ESMERILHADEIRA 4.1/2""EAV650 C/3DISC 127V",OVD,219.4,14.0,0.0,279.9,49.74,9,2021-05-28,ML MHL CARE,61de35922f75ad5871af,"Camaçari, Bahia"
965,2021-05-19,6001065127,"ESMERILHADEIRA 4.1/2""EAV650 C/3DISC 127V",OVD,219.4,34.78,0.0,289.9,38.29,30,2021-06-18,SHOPEE,4c64af187523f8ef1376,CRUZEIRO DO OESTE PR
966,2021-04-05,20204,GALINHA PINTADINHA - LOUSA MAGICA,YESTOYS,29.4,13.23,0.0,49.9,2.28,260,2021-12-21,MAGALU,896a67a83d49464a61b0,"São Vicente, São Paulo"
967,2021-04-05,80-076620,VTECH - ANDADOR TREM ALFABETO,YESTOYS,375.29,95.68,33.95,579.9,16.99,212,2021-11-03,ML MHL TOOLS,6cf495055e8b20b28f7d,"Porto Alegre, Rio Grande do Sul"
968,2021-05-19,6065660010,FURADEIRA 6600AB IMP.10MM 1V. 127V  SKIL,OVD,164.35,28.14,0.0,219.9,12.72,169,2021-11-04,ML MHL TOOLS,7149c4a26ddf07c8232c,CUIABA MT
969,2021-04-05,19969,ESCOVA SECADOR MONDIAL ES-07 127V RED,FUJIOKA,150.56,25.48,18.45,149.9,-59.58,322,2022-02-21,MAGALU,2c7e43adfb968a5d353c,"Miraí, Minas Gerais"
970,2021-04-05,19969,ESCOVA SECADOR MONDIAL ES-07 127V RED,FUJIOKA,150.56,16.12,0.0,125.93,-53.34,322,2022-02-21,ML MHL TOOLS,b4ff9197013483f63b51,SAO PAULO SP
971,2021-04-05,3018,ALF SILÁBICO 150 PC - 3018,CARLU,20.65,3.83,0.0,29.9,2.43,246,2021-12-07,MAGALU,0a3727f83d2bdd05391c,SAO JOSE DOS CAMPOS SP
972,2021-05-19,19328,PRANCHA TAIFF CERAMICA BIVOLT,FUJIOKA,99.96,17.9,0.0,139.9,21.74,63,2021-07-21,MAGALU,5f62906b78ddffb08f6c,SANTA TEREZINHA DE ITAIPU PR
973,2021-04-05,3018,ALF SILÁBICO 150 PC - 3018,CARLU,20.65,3.83,0.0,29.9,2.43,246,2021-12-07,MAGALU,0a3727f83d2bdd05391c,SAO JOSE DOS CAMPOS SP
974,2021-05-19,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,116.95,18.68,0.0,169.9,33.46,5,2021-05-24,MAGALU,d7acf8bfa05ea07514f1,SANTA VITORIA DO PALMAR RS
975,2021-05-19,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,116.95,18.68,0.0,169.9,33.46,6,2021-05-25,MAGALU,301c97b7fcb53b2a014f,IPORA GO
976,2021-05-19,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,116.95,41.78,20.39,219.9,37.79,8,2021-05-27,MAGALU,06965c5977a83be4aac0,Bequimão - MA
977,2021-05-19,19334,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 220V,FUJIOKA,116.95,41.78,20.39,219.9,37.79,16,2021-06-04,OLIST,a3b3d3641e71247b32e7,Itaberaí - GO
978,2021-05-19,19335,ESCOVA ROT.MONDIAL ER-03 TOURMALINE 110V,FUJIOKA,116.95,18.68,0.0,169.9,33.46,6,2021-05-25,OLIST,36dbb5da759a587924a9,CAMPO BELO MG
979,2021-05-19,19656,PRANCHA MONDIAL P-20,FUJIOKA,88.87,17.9,0.0,139.9,31.72,83,2021-08-10,MAGALU,700f2236f31d5d527d57,FRANCA SP
980,2021-04-05,1120,ALF SILÁBICO 150 PC - 1120,CARLU,30.0,5.92,0.0,32.9,-6.31,233,2021-11-24,MAGALU,342a297ce898d723a309,"Urânia, São Paulo"
